82,0,1,5.1388101983,0.14447592068,14,0,
73,0,1,4.96621004566,0.160730593607,14,0,
66,1,1,5.09168704156,0.161369193154,13,0,
59,1,1,5.00755001888,0.102302755757,13,0,
52,0,1,4.99273467015,0.0508573089218,13,0,
43,0,1,4.99783315276,0.0471289274106,14,0,
36,1,1,4.98375925484,0.0468115595892,14,0,
29,1,1,4.90512223516,0.0433643771828,15,0,
22,0,1,4.97902796272,0.047603195739,14,0,
13,0,1,4.98787878788,0.145454545455,12,0,
107,1,1,4.5,0.5,5,1,
100,0,1,2.0,0.0,2,0,
91,0,1,4.65957446809,0.0851063829787,12,0,
84,1,1,4.95867768595,0.132231404959,9,0,
77,1,1,5.11294117647,0.134117647059,13,0,
70,0,1,5.10779816514,0.168960244648,12,0,
61,0,1,4.98361362656,0.10176800345,13,0,
54,1,1,4.98929336188,0.046573875803,15,0,
47,1,1,5.0933946941,0.0489983757445,16,0,
0,0,0,4.99965719954,0.142079850627,18,0,
24,0,1,4.92049348869,0.0431802604524,15,0,
31,0,1,5.00876010782,0.0488544474394,13,0,
8,1,1,6.25,0.333333333333,11,0,
102,1,1,4.5,0.0,6,0,
95,1,1,5.07692307692,0.153846153846,9,0,
72,0,1,5.05308219178,0.128424657534,13,0,
79,0,1,5.03278688525,0.178506375228,14,0,
56,1,1,5.05055350554,0.108856088561,14,0,
49,1,1,4.98906958144,0.0455878432418,16,0,
42,0,1,4.98343574673,0.052364413572,16,0,
33,0,1,4.99767750498,0.0517584605176,13,0,
26,1,1,5.01419698314,0.0514640638864,13,0,
19,1,1,4.96456130323,0.0500142897971,16,0,
12,0,1,4.755,0.15,16,0,
104,1,1,6.0,1.0,6,1,
97,1,1,5.14285714286,0.142857142857,9,0,
90,0,1,5.04,0.173333333333,10,0,
81,0,1,5.03092783505,0.146907216495,13,0,
